jabenninghoff,homebrew-core,32902832,True,49491209
maxim-belkin,homebrew-core,33102137,True,37431766
msiemens,tinydb,NULL,True,4479974
borysiasty,QGIS,5389187,True,5930372
kenguest,phing,15241,True,311931
RyanMilstead1,website,3828093,True,63742887
yalab,rails,1334,True,113487
rosekaron,rosekaron.github.io,NULL,True,20220667
leleuj,cas,36544019,True,9473
awslabs,aws-sdk-ios-samples,NULL,True,5266714
auth0-extensions,auth0-box-platform-extension,NULL,True,53427977
dawson-org,dawson-cli,NULL,True,51389565
kalxas,QGIS,5389187,True,6706802
LinioIT,ParameterHandler,1397083,True,22495935
PowerShell,xPhp,NULL,True,18842680
charithag,carbon-device-mgt-plugins,16105183,True,21619520
verdammelt,xlisp,8270771,True,12907648
stoelzle,pdfify-alfred,NULL,True,65593756
anthonyfok,hugo,4369063,True,11670112
javascript-obfuscator,javascript-obfuscator,NULL,True,49043555
wysiwygjs,wysiwyg.js,NULL,True,13891017
Homebrew,homebrew-services,NULL,True,19137363
PowerShell,xWindowsRestore,NULL,True,18842703
tbsexton,tbsexton.github.io,NULL,True,39764401
ljvmiranda921,pyswarms,NULL,True,69387740
PowerShell,xSCVMM,NULL,True,18842696
mattie47,librenms,6103078,True,71465407
hoverduck,mocha,12752196,True,35740227
apollostack,react-apollo,NULL,True,35126995
rossta,rails,1334,True,12379465
Eugeny,terminus,NULL,True,62170913
McJty,RFToolsDimensions,NULL,True,30871083
KeyWeeUsr,kivy,7537,True,25104125
bkimminich,z85-cli,NULL,True,13755982
ParsePlatform,Parse-SDK-iOS-OSX,NULL,True,22099034
mhendric,xExchange,18842675,True,18850076
bkimminich,juice-shop-ctf,NULL,True,51927406
PowerShell,DscResource.Tests,NULL,True,18535455
dresden-elektronik,deconz-rest-plugin,NULL,True,4681657
soscripted,sox,NULL,True,31991305
passerbyid,homebrew-core,32902832,True,57931603
node-nock,nock,NULL,True,33603227
grimurd,sequelize,2989453,False,59693850
martincostello,alexa-london-travel-site,NULL,True,58847604
danielcaldas,react-d3-graph,NULL,True,63274309
Nierrrrrrr,blog,3828093,True,74577997
allevin,PyGithub,16999311,True,29357565
excon,excon.github.io,NULL,True,10349829
ii,coredns,57799793,True,66493149
goreleaser,goreleaser,NULL,True,54832251
awslabs,aws-sdk-android-samples,NULL,True,5019586
serverspec,specinfra,NULL,True,6718190
crcro,librenms,6103078,True,40796734
jegger,kivy,7537,True,1011757
leelynd,tapohuck,NULL,False,74124271
FogPress,docker-alpine,NULL,True,73808657
dwadler,QGIS,5389187,True,31513490
tangming2008,tangming2008.github.io,NULL,True,75268637
pola88,sequelize,2989453,True,9375006
scepticulous,rack-test,36376,True,32870527
dev4223,ondata,3828093,True,60441118
feathersjs,feathers-logger,NULL,True,10123235
mati75,vimb,NULL,True,22302276
cesarferreira,alfi,NULL,True,17986459
gorilla,mux,NULL,True,1431249
felixonmars,tldr,9286541,True,8181239
nijel,wlc,NULL,True,33881910
theodelrieu,json,4489243,True,48221272
spaam,homebrew-core,32902832,True,36434407
pjedrzejewski,Sylius,174642,True,4410833
marcosmoura,vue-material,NULL,True,39458408
rasika,carbon-device-mgt-plugins,16105183,True,39997381
wuestholz,go-ethereum,7115486,True,53142778
sdorra,homebrew-core,32902832,True,39617929
justinmakaila,Moya,22059069,True,21717785
CHEF-KOCH,FFCK,NULL,True,38334982
cmouse,buildbot,23052,True,35122791
angular-ui,ui-grid,NULL,True,22044500
computology,dpl,5495407,True,13644550
kaspth,rails,1334,True,4014703
bionoid,kivy,7537,False,249116
lisb,hubot,496,True,24379752
rrenomeron,cas,9459,True,9316373
education,classroom,NULL,True,19634548
LinioIT,input,NULL,True,17541665
ciscoqid,librenms,6103078,True,25877799
serverdensity,sd-agent-core-plugins,NULL,True,70561044
jpadilla,ember-cli-simple-auth-token,NULL,True,11584707
JCount,brew,33135287,True,38908937
Moisan,homebrew-core,32902832,True,47493735
aonotas,chainer,20907289,True,48316795
apereo,inspektr,29165,True,36553164
feathersjs,feathers-mongodb,NULL,True,9140727
jaredpalmer,razzle,NULL,True,60381771
poldracklab,preprocessing-workflow,NULL,True,33212894
alecspopa,rails,1334,True,75362235
ToroCraft,Minecoprocessors,NULL,True,64029720
spotify,helios,NULL,True,10088234
rpottsoh,exercism-delphi,NULL,True,61866555
cesarferreira,dryrun,NULL,True,24256407
eventespresso,eea-payment-methods-pro,NULL,True,20557216
hassio-addons,build-env,NULL,True,74831092
sebsx,betaflight,38829050,True,54346954
savonrb,savon,NULL,True,832359
dagar,Firmware,34957,True,14353344
dikaiosune,react-native,17991525,False,59185443
iemejia,beam,53564232,True,53713206
wkentaro,chainer,20907289,True,28354848
securestate,king-phisher,NULL,True,7230307
tiagom62,snipe-it,6401040,True,45862774
GaryKeeble,betaflight,28138276,True,35221034
Radarr,Radarr,13032623,True,54509469
WildGums,Orc.Sort,NULL,True,17598531
betaflight,betaflight,12190410,True,38829050
brchristian,rails,NULL,True,31997534
dgoedkoop,QGIS,5389187,True,28494775
overlookmotel,sequelize,2989453,True,7524270
budhrg,minishift,40699930,True,40895818
grhawk,homebrew-core,32902832,True,78509589
dontnod,weblate,54581,True,43278080
elpaso,QGIS,5389187,True,7244255
wso2-incubator,product-device-cloud,NULL,True,24392888
Samfox2,homebridge-domotiga,NULL,True,28448136
Mirantis,virtlet,NULL,True,44029950
robertoschwald,cas,9459,True,1262225
auth0-extensions,auth0-extension-ui,NULL,True,46690714
react-dropzone,react-dropzone,NULL,True,72334037
tailingchen,go-ethereum,7115486,True,69568198
jaredpalmer,react-production-starter,NULL,True,32029462
PowerShell,xPSDesiredStateConfiguration,NULL,True,18842682
ssbc,ssb-feed,NULL,True,17791326
martindale,Semantic-UI,6611508,True,13643999
gauravtiwari,rails,1334,True,63603668
exercism,xerlang,NULL,True,8270774
gregory-nisbet,brew,33135287,True,36376078
PowerShell,xWebDeploy,NULL,True,18842706
SimenB,standard,15592045,True,22412612
tarampampam,nod32-update-mirror,NULL,True,10907424
mtucker6784,snipe-it,6401040,True,22033809
tgxworld,rails,1334,True,7711731
gossion,azure-quickstart-templates,19189656,True,38957119
pattern-lab,patternlab-node,NULL,True,6058597
PowerShell,xAzure,NULL,True,18842647
ceolter,ag-grid,NULL,True,25731069
iberianpig,fusuma,NULL,True,47406830
rackerlabs,django-DefectDojo,NULL,True,17905411
CatenaLogic,RepositoryCleaner,NULL,True,20022746
feathersjs,feathers-nedb,NULL,True,21088636
kura,eevee,NULL,True,38431521
mattlewis92,angular-bootstrap-calendar,NULL,True,12183251
PKRoma,atom,9626183,True,15941006
Zlash65,erpnext,7976200,True,68838965
anaruse,chainer,20907289,True,41658286
PowerShell,xNetworking,NULL,True,18842681
floatinglacier,mastercard-api-explorer,NULL,False,71942066
devopsdays,devopsdays-cli,NULL,True,75892869
kura,yarg,NULL,True,11263203
mhbu50,frappe,NULL,True,32288433
cucumber,cucumber-ruby-core,NULL,True,3968008
calt,Moya,22059069,True,53704378
exercism,xlisp,NULL,True,8270771
wolffaxn,homebrew-core,32902832,True,53005330
benbalter,jekyll-titles-from-headings,NULL,True,51247599
directus,directus,NULL,True,29105017
ixmid,snipe-it,6401040,True,76542733
git-lfs,homebrew-core,32902832,True,57318611
prakhar1989,react-tags,NULL,True,19695711
asiersarasua,QGIS,5389187,True,15893957
airsonic,airsonic,NULL,True,68535147
shiftkey,electron,34452887,True,49647328
rhalff,storybook,62379381,True,75274183
HewlettPackard,grommet,NULL,True,20766288
istio,envoy,74717642,True,77972362
fog,fog-core,NULL,True,7776465
PowerShell,xDnsServer,NULL,True,18842710
ktsaou,netdata,NULL,True,4126751
obiba,onyx,NULL,True,2295073
vlvkobal,netdata,27478957,True,51835925
andrewedstrom,andrewedstrom.github.io,NULL,True,72541826
telwertowski,QGIS,5389187,True,73321887
kuahyeow,homebrew-core,32902832,True,57367594
spf13,hugoThemes,NULL,True,9412844
baerjam,rails,1334,True,57689450
coliff,caniuse.email,NULL,True,35127578
emeroad,pinpoint,14897549,True,14988069
mlinksva,licensee,11435736,True,33628372
iNavFlight,LuaTelemetry,NULL,True,75473284
PlagueHO,xFSRM,NULL,True,30024310
webnicer,feathers-elasticsearch,55256690,True,55273108
teclivre,teclivre.github.io,13908388,True,63899227
havatv,QGIS,5389187,True,6286449
arendst,Sonoff-Tasmota,NULL,True,55877825
Verdier,sequelize,2989453,True,17170546
makaroniame,makaroniame.github.io,NULL,True,75831425
PowerShell,xJea,NULL,True,18842686
exercism,xelixir,NULL,True,8266595
koo-taejin,pinpoint,14897549,True,14994363
maxim-belkin,brew,35256269,True,37338000
konnecteam,sequelize,2989453,True,49808936
rsv1925,rsv1925.github.io,NULL,True,75374541
PowerShell,xSCSR,NULL,True,18842709
betaflight,docker-betaflight-build,NULL,True,50662940
saltstack,salt,NULL,True,1142
acfloria,Firmware,34957,True,72923105
dogo,SCLAlertView,NULL,True,12211595
markflyhigh,incubator-beam,31691080,True,39327245
strongloop,loopback-getting-started-intermediate,NULL,True,13965902
PowerShell,xSafeHarbor,NULL,True,18842722
jquery-validation,jquery-validation,NULL,True,55910400
spektom,incubator-airflow,34870181,True,42167225
zmwangx,brew,33135287,True,35842707
Kamidu,carbon-device-mgt,16105165,True,25797216
excon,excon,NULL,True,9894598
